ID,BUG_TYPE,STOP_COND,BUD,SUBJ,TOOL,LINE,BRNCH,EPACOV,EPA,EPATOT,EXCEPCOV,EXCEP,EXCEPTOT,EXCEPVALCOV,EXCEPVAL,EXCEPVALTOT,ADJACCOV,ADJAC,ADJACTOT,ERR,NERR,TERR,MUT,TIME,LOC,PIMUT,ERRF,MJMUT,MUT_KILLED,ERRPROT_KILLED,GENS,TOT_TIME
5,all,maxtime,600,com.example.socket.Socket,line_branch_,0.879396985,0.822222222,0.5,10,20,0.03515625,18,512,0.052631579,28,532,7.29E-04,32,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,1898,630.612
6,all,maxtime,600,com.example.socket.Socket,line_branch_,0.869346734,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.737373737,N/A,N/A,N/A,N/A,2031,630.565
7,all,maxtime,600,com.example.socket.Socket,line_branch_,0.869346734,0.822222222,0.5,10,20,0.03515625,18,512,0.052631579,28,532,7.06E-04,31,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.747474747,N/A,N/A,N/A,N/A,2269,630.755
8,all,maxtime,600,com.example.socket.Socket,line_branch_,0.869346734,0.822222222,0.5,10,20,0.03515625,18,512,0.052631579,28,532,7.06E-04,31,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.747474747,N/A,N/A,N/A,N/A,2138,633.345
9,all,maxtime,600,com.example.socket.Socket,line_branch_,0.874371859,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.717171717,N/A,N/A,N/A,N/A,2256,630.106
10,all,maxtime,600,com.example.socket.Socket,line_branch_,0.874371859,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.747474747,N/A,N/A,N/A,N/A,1981,631.497
11,all,maxtime,600,com.example.socket.Socket,line_branch_,0.879396985,0.822222222,0.55,11,20,0.03515625,18,512,0.054511278,29,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.737373737,N/A,N/A,N/A,N/A,2077,631.805
12,all,maxtime,600,com.example.socket.Socket,line_branch_,0.884422111,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,2140,631.852
13,all,maxtime,600,com.example.socket.Socket,line_branch_,0.874371859,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.757575758,N/A,N/A,N/A,N/A,2155,630.743
14,all,maxtime,600,com.example.socket.Socket,line_branch_,0.879396985,0.822222222,0.45,9,20,0.037109375,19,512,0.052631579,28,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,2821,638.965
15,all,maxtime,600,com.example.socket.Socket,line_branch_,0.874371859,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.717171717,N/A,N/A,N/A,N/A,2722,638.455
16,all,maxtime,600,com.example.socket.Socket,line_branch_,0.884422111,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,2774,642.736
17,all,maxtime,600,com.example.socket.Socket,line_branch_,0.874371859,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.29E-04,32,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.737373737,N/A,N/A,N/A,N/A,2582,639.346
18,all,maxtime,600,com.example.socket.Socket,line_branch_,0.874371859,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.29E-04,32,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.717171717,N/A,N/A,N/A,N/A,2640,639.694
19,all,maxtime,600,com.example.socket.Socket,line_branch_,0.874371859,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.29E-04,32,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.757575758,N/A,N/A,N/A,N/A,2799,637.399
20,all,maxtime,600,com.example.socket.Socket,line_branch_,0.864321608,0.822222222,0.5,10,20,0.03515625,18,512,0.052631579,28,532,7.06E-04,31,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.747474747,N/A,N/A,N/A,N/A,2536,641.474
21,all,maxtime,600,com.example.socket.Socket,line_branch_,0.864321608,0.822222222,0.55,11,20,0.03515625,18,512,0.054511278,29,532,7.29E-04,32,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.757575758,N/A,N/A,N/A,N/A,2943,639.117
22,all,maxtime,600,com.example.socket.Socket,line_branch_,0.879396985,0.822222222,0.5,10,20,0.03515625,18,512,0.052631579,28,532,7.29E-04,32,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.767676768,N/A,N/A,N/A,N/A,2741,640.444
23,all,maxtime,600,com.example.socket.Socket,line_branch_,0.859296482,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.06E-04,31,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.717171717,N/A,N/A,N/A,N/A,2511,637.294
24,all,maxtime,600,com.example.socket.Socket,line_branch_,0.884422111,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,2714,637.93
25,all,maxtime,600,com.example.socket.Socket,line_branch_,0.884422111,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.767676768,N/A,N/A,N/A,N/A,2726,641.215
26,all,maxtime,600,com.example.socket.Socket,line_branch_,0.859296482,0.822222222,0.5,10,20,0.03515625,18,512,0.052631579,28,532,6.83E-04,30,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.707070707,N/A,N/A,N/A,N/A,2592,638.03
27,all,maxtime,600,com.example.socket.Socket,line_branch_,0.884422111,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,2715,640.896
28,all,maxtime,600,com.example.socket.Socket,line_branch_,0.879396985,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,2691,640.367
29,all,maxtime,600,com.example.socket.Socket,line_branch_,0.884422111,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,2725,639.732
0,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.869346734,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.757575758,N/A,N/A,N/A,N/A,2410,643.418
1,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.869346734,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.757575758,N/A,N/A,N/A,N/A,2450,640.425
2,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.869346734,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.747474747,N/A,N/A,N/A,N/A,2421,642.178
3,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.879396985,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,2819,641.291
4,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.869346734,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.737373737,N/A,N/A,N/A,N/A,2794,644.942
5,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.869346734,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.757575758,N/A,N/A,N/A,N/A,2483,643.988
6,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.879396985,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,2555,645.231
7,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.879396985,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,2500,642.879
8,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.879396985,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,2302,641.198
9,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.874371859,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.747474747,N/A,N/A,N/A,N/A,2841,643.086
10,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.869346734,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.747474747,N/A,N/A,N/A,N/A,2561,640.672
11,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.884422111,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,7.97E-04,35,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,2447,642.884
12,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.874371859,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,8.20E-04,36,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.767676768,N/A,N/A,N/A,N/A,2510,642.524
13,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.884422111,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,7.97E-04,35,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.797979798,N/A,N/A,N/A,N/A,2485,644.427
14,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.874371859,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.757575758,N/A,N/A,N/A,N/A,2435,641.332
15,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.874371859,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.737373737,N/A,N/A,N/A,N/A,2549,642.08
16,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.879396985,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.747474747,N/A,N/A,N/A,N/A,2586,644.644
17,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.874371859,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,7.97E-04,35,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.747474747,N/A,N/A,N/A,N/A,2400,642.119
18,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.884422111,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,7.97E-04,35,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,2633,642.406
19,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.869346734,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.707070707,N/A,N/A,N/A,N/A,2757,636.737
20,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.869346734,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.757575758,N/A,N/A,N/A,N/A,2567,640.978
21,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.884422111,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,8.20E-04,36,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,2514,642.075
22,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.874371859,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.737373737,N/A,N/A,N/A,N/A,2625,641.205
23,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.874371859,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.757575758,N/A,N/A,N/A,N/A,2493,642.897
24,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.879396985,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,2455,642.604
25,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.854271357,0.822222222,0.5,10,20,0.037109375,19,512,0.054511278,29,532,7.29E-04,32,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.717171717,N/A,N/A,N/A,N/A,2467,640.553
26,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.884422111,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,8.20E-04,36,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.747474747,N/A,N/A,N/A,N/A,2577,637.86
27,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.869346734,0.822222222,0.5,10,20,0.0390625,20,512,0.056390977,30,532,7.52E-04,33,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.767676768,N/A,N/A,N/A,N/A,2476,642.783
28,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.884422111,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,7.97E-04,35,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,2594,640.628
29,all,maxtime,600,com.example.socket.Socket,line_branch_exception,0.874371859,0.822222222,0.5,10,20,0.041015625,21,512,0.058270677,31,532,7.74E-04,34,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.747474747,N/A,N/A,N/A,N/A,2639,642.464
0,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.874371859,0.822222222,0.95,19,20,0.037109375,19,512,0.071428571,38,532,9.57E-04,42,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,1808,644.852
1,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.869346734,0.822222222,1,20,20,0.0390625,20,512,0.07518797,40,532,9.79E-04,43,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,1696,647.949
2,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,0.95,19,20,0.041015625,21,512,0.07518797,40,532,0.001002187,44,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,1708,646.487
3,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.879396985,0.822222222,1,20,20,0.0390625,20,512,0.07518797,40,532,0.001002187,44,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.818181818,N/A,N/A,N/A,N/A,1729,647.275
4,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,1,20,20,0.041015625,21,512,0.077067669,41,532,0.001047741,46,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.818181818,N/A,N/A,N/A,N/A,1701,645.216
5,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,0.95,19,20,0.041015625,21,512,0.07518797,40,532,0.001002187,44,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,1992,648.997
6,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,0.95,19,20,0.041015625,21,512,0.07518797,40,532,0.001024964,45,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.818181818,N/A,N/A,N/A,N/A,1839,648.017
7,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,1,20,20,0.041015625,21,512,0.077067669,41,532,0.001047741,46,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.818181818,N/A,N/A,N/A,N/A,1609,645.671
8,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.879396985,0.822222222,1,20,20,0.0390625,20,512,0.07518797,40,532,0.001002187,44,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.828282828,N/A,N/A,N/A,N/A,1802,646.375
9,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,0.95,19,20,0.041015625,21,512,0.07518797,40,532,0.001002187,44,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.818181818,N/A,N/A,N/A,N/A,1783,645.997
10,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,0.95,19,20,0.041015625,21,512,0.07518797,40,532,0.001002187,44,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.818181818,N/A,N/A,N/A,N/A,1718,647.122
11,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.874371859,0.822222222,0.95,19,20,0.041015625,21,512,0.07518797,40,532,0.001002187,44,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,1977,645.442
12,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,1,20,20,0.041015625,21,512,0.077067669,41,532,0.001070517,47,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.828282828,N/A,N/A,N/A,N/A,1658,647.554
13,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.874371859,0.822222222,0.95,19,20,0.041015625,21,512,0.07518797,40,532,9.79E-04,43,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.797979798,N/A,N/A,N/A,N/A,1688,646.142
14,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.869346734,0.822222222,0.95,19,20,0.0390625,20,512,0.073308271,39,532,9.57E-04,42,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,1693,646.668
15,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,1,20,20,0.041015625,21,512,0.077067669,41,532,0.001047741,46,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,1778,648.706
16,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,1,20,20,0.041015625,21,512,0.077067669,41,532,0.001024964,45,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,1739,647.689
17,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,1,20,20,0.041015625,21,512,0.077067669,41,532,0.001047741,46,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,1872,646.812
18,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.879396985,0.822222222,0.95,19,20,0.0390625,20,512,0.073308271,39,532,9.79E-04,43,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.818181818,N/A,N/A,N/A,N/A,1627,644.269
19,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.854271357,0.822222222,0.95,19,20,0.037109375,19,512,0.071428571,38,532,9.11E-04,40,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,1688,638.66
20,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.864321608,0.822222222,0.95,19,20,0.037109375,19,512,0.071428571,38,532,9.34E-04,41,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,1640,645.203
21,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.874371859,0.822222222,0.95,19,20,0.041015625,21,512,0.07518797,40,532,0.001024964,45,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.797979798,N/A,N/A,N/A,N/A,1617,636.495
22,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.884422111,0.822222222,0.95,19,20,0.041015625,21,512,0.07518797,40,532,0.001002187,44,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,1778,649.973
23,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.879396985,0.822222222,0.95,19,20,0.0390625,20,512,0.073308271,39,532,9.79E-04,43,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.818181818,N/A,N/A,N/A,N/A,1759,647.944
24,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.854271357,0.822222222,0.95,19,20,0.037109375,19,512,0.071428571,38,532,9.11E-04,40,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,1716,643.064
25,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.859296482,0.822222222,0.95,19,20,0.0390625,20,512,0.073308271,39,532,9.34E-04,41,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,1712,645.738
26,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.879396985,0.822222222,0.95,19,20,0.0390625,20,512,0.073308271,39,532,9.79E-04,43,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,1723,638.033
27,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.859296482,0.822222222,0.95,19,20,0.0390625,20,512,0.073308271,39,532,9.34E-04,41,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.787878788,N/A,N/A,N/A,N/A,1624,647.579
28,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.864321608,0.822222222,0.95,19,20,0.041015625,21,512,0.07518797,40,532,9.57E-04,42,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.767676768,N/A,N/A,N/A,N/A,1657,646.97
29,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epatransition,0.869346734,0.822222222,0.95,19,20,0.0390625,20,512,0.073308271,39,532,9.79E-04,43,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,1801,638.751
0,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.884422111,0.822222222,1,20,20,0.0625,32,512,0.097744361,52,532,0.004897048,215,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.797979798,N/A,N/A,N/A,N/A,718,760.028
1,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.884422111,0.822222222,1,20,20,0.064453125,33,512,0.09962406,53,532,0.004714832,207,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,708,756.53
2,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.884422111,0.822222222,1,20,20,0.060546875,31,512,0.095864662,51,532,0.005102041,224,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,680,763.311
3,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.884422111,0.822222222,1,20,20,0.0625,32,512,0.097744361,52,532,0.00503371,221,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.848484848,N/A,N/A,N/A,N/A,728,752.656
4,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.874371859,0.822222222,1,20,20,0.0625,32,512,0.097744361,52,532,0.004692055,206,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.818181818,N/A,N/A,N/A,N/A,749,743.558
5,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.854271357,0.822222222,0.95,19,20,0.056640625,29,512,0.090225564,48,532,0.003735423,164,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.808080808,N/A,N/A,N/A,N/A,701,706.082
6,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.859296482,0.822222222,0.95,19,20,0.05859375,30,512,0.092105263,49,532,0.0040543,178,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.797979798,N/A,N/A,N/A,N/A,659,732.668
7,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.884422111,0.822222222,1,20,20,0.060546875,31,512,0.095864662,51,532,0.004828717,212,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.767676768,N/A,N/A,N/A,N/A,738,758.002
8,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.884422111,0.822222222,1,20,20,0.060546875,31,512,0.095864662,51,532,0.004669278,205,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,668,746.356
9,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.884422111,0.822222222,0.95,19,20,0.0625,32,512,0.095864662,51,532,0.005238703,230,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.797979798,N/A,N/A,N/A,N/A,697,756.389
10,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.869346734,0.822222222,1,20,20,0.05859375,30,512,0.093984962,50,532,0.004532617,199,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.828282828,N/A,N/A,N/A,N/A,765,732.165
11,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.884422111,0.822222222,1,20,20,0.060546875,31,512,0.095864662,51,532,0.004988156,219,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.797979798,N/A,N/A,N/A,N/A,708,755.208
12,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.869346734,0.822222222,0.95,19,20,0.05859375,30,512,0.092105263,49,532,0.003940415,173,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.828282828,N/A,N/A,N/A,N/A,724,709.938
13,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.884422111,0.822222222,0.95,19,20,0.060546875,31,512,0.093984962,50,532,0.004373178,192,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.848484848,N/A,N/A,N/A,N/A,760,740.175
14,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.884422111,0.822222222,1,20,20,0.0625,32,512,0.097744361,52,532,0.004350401,191,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.838383838,N/A,N/A,N/A,N/A,713,736.458
15,all,maxtime,600,com.example.socket.Socket,line_branch_exception_epaadjacentedges,0.879396985,0.822222222,1,20,20,0.05859375,30,512,0.093984962,50,532,0.004395955,193,43904,N/A,N/A,N/A,N/A,N/A,N/A,0.777777778,N/A,N/A,N/A,N/A,669,751.983
